state_name,district_name,market_center_name,Variety,group_name,Arrival,MIN,MAX,MODAL,date_arrival
Maharashtra,Ahmednagar,Ahmednagar,Other,Fruits,1,400,600,500,30-Jun-22
Maharashtra,Ahmednagar,Ahmednagar,Other,Fruits,1,400,500,450,28-Jun-22
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,400,400,17-Dec-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,300,500,400,16-Sep-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,300,500,400,28-Aug-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,300,550,500,27-Aug-22
Maharashtra,Sholapur,Akluj,Other,Fruits,1,250,700,500,26-Aug-22
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,550,400,15-Aug-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,300,550,400,10-Aug-22
Maharashtra,Sholapur,Akluj,Other,Fruits,1,250,500,400,08-Aug-22
Maharashtra,Sholapur,Akluj,Other,Fruits,1,200,500,300,07-Aug-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,200,500,300,06-Aug-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,200,550,500,05-Aug-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,300,550,400,03-Aug-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,300,500,400,31-Jul-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,200,500,350,29-Jul-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,200,500,500,27-Jul-22
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,400,23-Jul-22
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,400,20-Jul-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,200,500,400,17-Jul-22
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,550,400,16-Jul-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,250,500,400,15-Jul-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,300,550,400,13-Jul-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,250,500,400,11-Jul-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,300,500,400,03-Jul-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,200,500,300,02-Jul-22
Maharashtra,Sholapur,Akluj,Other,Fruits,1,250,525,500,01-Jul-22
Maharashtra,Sholapur,Akluj,Other,Fruits,1,250,500,300,29-Jun-22
Maharashtra,Sholapur,Akluj,Other,Fruits,1,200,500,300,26-Jun-22
Maharashtra,Sholapur,Akluj,Other,Fruits,1,250,500,300,22-Jun-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,300,500,400,18-Jun-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,300,500,400,17-Jun-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,300,500,400,16-Jun-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,300,600,500,10-Jun-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,300,550,500,09-Jun-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,300,600,500,05-Jun-22
Maharashtra,Sholapur,Akluj,Other,Fruits,3,250,500,400,01-Jun-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,300,700,550,29-May-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,400,800,700,28-May-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,300,700,500,27-May-22
Maharashtra,Sholapur,Akluj,Other,Fruits,3,250,600,500,22-May-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,300,600,450,21-May-22
Maharashtra,Sholapur,Akluj,Other,Fruits,3,300,600,500,20-May-22
Maharashtra,Sholapur,Akluj,Other,Fruits,3,300,700,600,19-May-22
Maharashtra,Sholapur,Akluj,Other,Fruits,5,300,700,500,18-May-22
Maharashtra,Sholapur,Akluj,Other,Fruits,3,300,700,600,15-May-22
Maharashtra,Sholapur,Akluj,Other,Fruits,4,300,800,500,11-May-22
Maharashtra,Sholapur,Akluj,Other,Fruits,5,300,900,600,08-May-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,550,1200,1000,06-May-22
Maharashtra,Sholapur,Akluj,Other,Fruits,3,500,1000,800,04-May-22
Maharashtra,Sholapur,Akluj,Other,Fruits,4,700,1250,1000,28-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,3,650,1200,1000,27-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,3,500,1000,700,25-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,3,700,1200,1000,23-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,3,700,1300,1000,22-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,3,550,1200,1000,21-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,4,700,1200,1000,20-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,3,500,1100,900,18-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,500,1150,900,17-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,3,500,1300,1000,16-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,3,700,1200,1000,15-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,3,500,1200,1000,14-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,4,800,1200,1000,13-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,3,500,1200,1000,11-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,700,1000,900,10-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,400,1150,800,07-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,500,1300,1000,06-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,3,800,1200,1000,04-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,300,800,650,03-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,450,300,900,700,02-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,5,300,950,800,01-Apr-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,600,1000,900,27-Mar-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,500,900,800,16-Mar-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,700,1200,1000,14-Mar-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,700,1000,900,13-Mar-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,500,1200,1000,11-Mar-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,500,1000,800,06-Mar-22
Maharashtra,Sholapur,Akluj,Other,Fruits,1,500,1000,800,27-Feb-22
Maharashtra,Sholapur,Akluj,Other,Fruits,2,500,1000,800,26-Feb-22
Maharashtra,Sholapur,Akluj,Other,Fruits,1,500,900,800,25-Feb-22
Maharashtra,Sholapur,Akluj,Other,Fruits,1,500,1000,800,24-Feb-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,14,500,700,600,29-Dec-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,35,600,1200,900,28-Dec-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,18,1000,1500,1250,21-Dec-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,8,1000,1500,1250,13-Dec-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,5,1000,1300,1150,21-Jun-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,7,1000,1200,1100,18-Jun-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,6,1000,1200,1100,16-Jun-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,6,1000,1300,1150,15-Jun-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,11,800,1200,1000,14-Jun-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,12,800,1000,900,13-Jun-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,21,800,1000,900,08-Jun-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,36,400,600,500,07-Jun-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,41,500,700,600,31-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,39,500,700,600,30-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,41,500,700,600,29-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,41,500,700,600,28-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,41,400,700,550,27-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,41,400,700,550,26-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,43,400,700,550,25-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,32,500,700,600,24-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,41,500,700,600,23-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,42,500,700,600,22-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,37,500,700,600,21-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,42,500,700,600,19-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,45,400,700,550,18-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,54,400,700,550,17-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,34,600,800,700,16-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,24,500,700,600,15-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,43,400,600,500,14-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,49,400,600,500,10-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,56,400,700,550,09-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,72,400,800,650,08-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,47,500,700,600,05-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,31,1000,1400,1200,04-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,36,700,1000,850,02-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,51,400,800,600,01-May-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,45,400,800,600,30-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,34,500,1000,750,28-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,31,500,800,650,27-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,27,500,800,650,26-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,37,700,1000,850,25-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,39,600,1400,1000,24-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,37,700,1400,1050,23-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,39,800,1400,1100,21-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,37,700,1400,1050,20-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,24,700,1400,1050,19-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,31,600,1200,900,18-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,31,600,1200,900,17-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,22,800,1400,1100,16-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,24,800,1400,1100,14-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,51,700,1400,1050,13-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,46,1000,1500,1250,12-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,45,700,1400,1050,11-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,45,700,1200,950,10-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,44,800,1400,1100,09-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,45,700,1400,1050,07-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,46,700,1400,1050,06-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,46,700,1400,1050,05-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,45,700,1400,1050,04-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,43,800,1400,1100,03-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,43,800,1400,1100,02-Apr-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,42,800,1400,1100,31-Mar-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,37,800,1400,1100,30-Mar-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,41,700,1400,1050,29-Mar-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,39,600,1200,900,27-Mar-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,36,600,1200,900,26-Mar-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,22,700,1400,1050,24-Mar-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,25,800,1200,1000,23-Mar-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,21,800,1400,1100,28-Feb-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,16,1000,1400,1200,27-Feb-22
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Other,Fruits,14,1000,1400,1200,26-Feb-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,1,1000,1600,1300,31-Dec-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,3,1000,1600,1300,28-Dec-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,3,500,900,700,15-Dec-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,3,600,1200,900,24-Nov-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,4,700,1200,950,23-Nov-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,5,1000,1500,1250,22-Nov-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,5,1000,1500,1250,17-Nov-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,900,3700,5200,4450,29-Oct-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,1800,3000,6000,5000,22-Sep-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,8,300,500,400,04-Jun-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,15,300,500,400,01-Jun-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,11,400,600,500,31-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,25,300,500,400,30-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,3,300,500,400,29-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,27,300,400,350,28-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,33,500,600,550,26-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,2,300,500,400,25-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,3,400,600,500,24-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,7,300,500,400,23-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,13,400,500,450,22-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,54,400,500,450,21-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,6,500,700,600,19-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,3,500,600,550,18-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,6,300,400,350,17-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,3,400,600,500,16-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,9,400,500,450,15-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,24,400,500,450,14-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,11,500,800,650,11-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,84,500,700,600,10-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,25,500,700,600,09-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,83,500,600,550,05-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,11,600,800,700,04-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,7,800,1000,900,03-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,31,500,600,550,02-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,64,500,700,600,01-May-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,48,500,700,600,30-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,99,600,800,700,28-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,42,800,1000,900,27-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,72,700,1000,850,26-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,141,500,800,650,25-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,54,900,1200,1050,24-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,64,800,1100,950,23-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,183,600,1000,800,21-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,53,800,1200,1000,20-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,27,800,1100,950,19-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,152,700,1000,850,18-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,83,800,1200,1000,17-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,92,800,1300,1050,16-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,84,800,1200,1000,14-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,21,750,1350,1050,13-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,18,700,1300,1000,12-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,20,900,1200,1050,11-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,37,900,1300,1100,10-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,63,800,1200,1000,09-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,73,700,1300,1000,07-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,72,700,1000,850,06-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,22,800,1200,1000,05-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,27,800,1000,900,04-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,62,600,1100,850,03-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,41,700,1200,950,02-Apr-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,34,700,1000,850,31-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,43,500,1200,850,30-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,41,800,1300,1050,29-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,31,700,1200,950,28-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,12,800,1400,1100,27-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,11,800,1200,1000,26-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,13,600,1200,900,23-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,15,700,1100,900,22-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,8,600,1200,900,21-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,21,700,1200,950,20-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,18,700,1000,850,19-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,32,700,1300,1000,17-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,12,1000,1400,1200,16-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,7,1000,1400,1200,15-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,8,600,1200,900,14-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,5,800,1000,900,13-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,6,800,1200,1000,12-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,8,500,1000,750,10-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,11,700,900,800,09-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,8,600,900,750,08-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,11,1000,1300,1150,07-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,11,800,1200,1000,06-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,22,800,1000,900,05-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,7,800,1200,1000,03-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,3,1000,1400,1200,02-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,4,1000,1600,1300,01-Mar-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,2,700,1300,1000,28-Feb-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,3,600,1500,1050,27-Feb-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,3,1400,1600,1500,26-Feb-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,3,1000,1600,1300,24-Feb-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,3,1200,1400,1300,22-Feb-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,3,1200,1400,1300,19-Feb-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,3,1000,1500,1250,16-Feb-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,3,1000,1200,1100,12-Feb-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,3,1200,1800,1500,10-Feb-22
Maharashtra,Aurangabad,Aurangabad,Other,Fruits,1,1000,1400,1200,09-Jan-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,2000,2000,2000,11-Dec-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,2000,2000,2000,17-Nov-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,800,800,800,09-Jun-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,800,800,800,05-Jun-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1000,1000,1000,24-May-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,4,1000,1000,1000,20-May-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1000,1000,1000,18-May-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,2,1000,1000,1000,15-May-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1500,1500,1500,11-May-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,2,1000,1000,1000,10-May-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1200,1200,1200,06-May-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,3,500,500,500,04-May-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1000,1000,1000,02-May-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1500,1500,1500,30-Apr-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1500,1500,1500,29-Apr-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,2,1500,1500,1500,28-Apr-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1500,1500,1500,27-Apr-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1500,1500,1500,26-Apr-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1500,1500,1500,16-Apr-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1500,1500,1500,15-Apr-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1500,1500,1500,14-Apr-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,2000,2000,2000,09-Apr-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1500,1500,1500,07-Apr-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1500,1500,1500,06-Apr-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1500,1500,1500,03-Apr-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1500,1500,1500,02-Apr-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1500,1500,1500,29-Mar-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1000,1000,1000,26-Mar-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1500,1500,1500,22-Mar-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1500,1500,1500,19-Mar-22
Maharashtra,Jalgaon,Bhusaval,Other,Fruits,1,1200,1200,1200,17-Mar-22
Maharashtra,Chandrapur,Chandrapur(Ganjwad),Other,Fruits,2,700,1500,1000,12-Oct-22
Maharashtra,Chandrapur,Chandrapur(Ganjwad),Other,Fruits,13,800,1200,1000,19-Mar-22
Maharashtra,Mumbai,Fruit Market,Other,Fruits,134,800,1200,1000,30-Dec-22
Maharashtra,Mumbai,Fruit Market,Other,Fruits,183,800,1200,1000,29-Dec-22
Maharashtra,Mumbai,Fruit Market,Other,Fruits,320,800,1200,1000,28-Dec-22
Maharashtra,Mumbai,Fruit Market,Other,Fruits,81,800,1500,1150,26-Dec-22
Maharashtra,Mumbai,Fruit Market,Other,Fruits,436,800,1500,1150,24-Dec-22
Maharashtra,Mumbai,Fruit Market,Other,Fruits,330,1000,1500,1250,23-Dec-22
Maharashtra,Mumbai,Fruit Market,Other,Fruits,323,1000,1500,1250,21-Dec-22
Maharashtra,Mumbai,Fruit Market,Other,Fruits,339,1000,1400,1200,20-Dec-22
Maharashtra,Mumbai,Fruit Market,Other,Fruits,96,1200,1600,1400,19-Dec-22
Maharashtra,Mumbai,Fruit Market,Other,Fruits,287,1200,1400,1300,17-Dec-22
Maharashtra,Mumbai,Fruit Market,Other,Fruits,259,1200,1400,1300,16-Dec-22
Maharashtra,Mumbai,Fruit Market,Other,Fruits,279,1200,1600,1400,15-Dec-22
Maharashtra,Mumbai,Fruit Market,Other,Fruits,305,1200,1800,1500,14-Dec-22
Maharashtra,Mumbai,Fruit Market,Other,Fruits,344,1200,1600,1400,13-Dec-22
